userid,username,booktag
11074,汤包小姐,"['设计', '情感化设计', '交互设计', '用户体验', '设计心理学', '心理学', 'UI', 'design','方法论', '社会研究方法', '社会学', '数据分析', '哲学及社科思想综论', 'reference', 'Sociology', '定性与定量分析','服务设计', '设计', '产品设计', '交互设计', '战略', '商业', '互联网', '【主题】服务设计','李渔', '古典文学', '李渔说闲', '散文', '闲情', '生活', '萱子', '文人文化','用户体验', '交互设计', '人物角色', '产品经理', '互联网', 'UCD', 'UE', '设计','托马斯·曼', '小说', '德国文学', '德国', '外国文学', '文学', '生命力', '世界文学']"
11076,Lie,"['吉本芭娜娜', '日本', '日本文学', '小说', '蜜月旅行', '青春', '女性', '日本小说','美食', '甜品', '食帖', '生活', '饮食', '我想读这本书', '吃', '生活方式','张嘉佳', '治愈', '睡前故事', '文艺', '感动', '随笔', '狗狗', '爱你就像爱生命','推理', '悬疑', '周浩晖', '小说', '犯罪', '国产推理', '罗飞系列', '中国','安意如', '美人何处', '散文', '古典解析', '女子', '古典', '随笔', '呻吟型文字','李银河', '社会学', '同性恋', '爱情', '性学', '文化探讨', '同志', '中国','七堇年', '澜本嫁衣', '小说', '青春', '青春文学', '中国文学', '中国', '文学','美食', '治愈系', '温暖', '随笔', '生活', '悦读纪', '因为喜欢书，所以想看看！', '好书，值得一读','吉本芭娜娜', '日本', '小说', '日本文学', '哀愁的预感', '治愈系', '日本小说', '女性']"
11079,三吉,"['科学松鼠会', '科普', '果壳阅读', '科学松鼠会／果壳', '科普问答', '太有趣了', '科學松鼠會', '中国','社会学', '人类学', '贾雷德·戴蒙德', '历史', '科普', '社会', '美国', '昨日之前的世界','香港', '社会学', '呂大樂', '社會學', '文化', '牛津大學出版社', '社会', 'sociology','乔治·奥威尔', '小说', '英国', '奥威尔', '外国文学', '缅甸岁月', '历史', '英国文学','陈丹青', '随笔', '荒废集', '文化', '散文', '中国', '艺术', '人文','麦兜', '绘本', '谢立文', '香港', '麦家碧', '这是爱', '漫画', '童话']"
11081,魔都加菲,"['蒋勋', '红楼梦', '有声书', '蔣勳', '红学', '有聲書', '文学', '美学','法律英语', '法律', '英语', '法律英语合同', '合同', '法律实务', '法学', '写作','建筑', '梁思成', '中国古典建筑', '艺术', '建筑理论', '中国', '文化研究', '建築','励志', '生命之美', '自传', '英语', '英文原著', '文学', '顽强', '英文原版','丰子恺', '画册', '漫画', '艺术', '绘本', '中国', '美术', '美术与艺术','约翰·勒卡雷', '间谍', '小说', '英国', '悬疑', '间谍小说', '推理', '外国文学','小说', '英国', '约翰·勒卡雷', '推理', '外国文学', '勒卡雷', '约翰勒卡雷', '间谍','唐诺', '台湾', '读书', '随笔', '阅读的故事', '文化', '阅读', '文学','约翰·勒卡雷', '英国', '间谍小说', '间谍', '小说', '外国文学', '英国文学', '推理']"
11082,_简翛`,"['悬疑', '推理小说', '外国文学', '小说', '想读，一定很精彩！', '好书，值得一读', '英国', '汤姆罗伯史密斯','好书，值得一读', '情绪', '心理自助读本', '心理学', '情绪控制', '勇敢做自己', '因为喜欢书，所以想看看！', '日本','历史', '学术', '隐士', '文化', '思想史', '隐者', '姚图借录', '中国','建筑', '草图', '建筑设计', '思考', '设计', '手绘', '建筑理论', '徒手表现','社会学', '心理学', '马尔科姆•格拉德威尔', '思维', '异类', '社会、心理', '心理', '文化','小说', '美国', '黑色幽默', '韦斯特', '美国文学', '外国文学', '寂寞芳心小姐', '纳撒尼尔·韦斯特']"
11083,非亚,"['摄影', '马宏杰', '纪实', '纪实文学', '社会', '中国', '西部招妻', '社会人文','纪实', '社会人文', '摄影', '社会', '马宏杰', '耍猴人', '中国', '残酷现实美学','吉原理惠子', '间之楔', '耽美', '小说', '间之楔异闻', '吉原理恵子', '間の楔', '入手未读','人类学', '民族志', '2016', '张亮', 'muslim', 'ethnography', 'CCL', '@Anthropologie','迪士尼', '经典', '想读，一定很精彩！', '寻梦环游记', '好书，值得一读', '我想读这本书', '很精辟有趣的一本书！~', '外国文学','艺术史', '巫鸿', '建筑', '艺术', '美术史', '历史', '考古学', '中国','历史', '礼制', '中古史', '吴丽娱', '隋唐史', '礼学', '禮制', '中国历史']"
11084,吃草的喵喵,"['科普', '生物', '生命科学', '进化论', '自然科学', '进化', '自然', '演化','Visualization', '设计', '可视化', '数据可视化', '信息设计', '数据表现', 'design', '数据','吉米·哈利', '动物', '外国文学', '英国', '万物有灵且美', '小说', '动物与人', '英国文学']"
11086,哲生,"['亨利·詹姆斯', '小说', '外国文学', '美国文学', '心理小说', '詹姆斯心理小说', '美国', 'James', 'Henry','迟子建', '小说', '中国文学', '中篇小说', '中篇', '中国当代文学', '中国', '2017','亨利.詹姆斯', '美国文学', '小说', '亨利·詹姆斯', '外国文学', '美国', 'HenryJames', '网格本','袁哲生', '小说', '台湾', '台湾文学', '港台文学', '文学', '后浪', '中国文学','伊坂幸太郎', '日本', '推理', '小说', '日本文学', '死神的精确度', '悬疑', '日本推理','亨利·詹姆斯', '小说', '美国', '美国文学', '外国文学', '文学', '惊悚', '灵异']"
11089,你想怎样,"['励志', '成长', '思维', '学习', '个人管理', '心理学', '方法', '哪来的天才','会计', '审计', '财务', 'IPO', '计学撮要', '财经读物/Finan.Readings', '中瑞岳华', '投行','happiness', '励志', 'life', '英文原版', '心理学', '英文', '美国', '闲书系']"
11090,赵晚餐餐餐餐餐,"['J.K.罗琳', '小说', '英国文学', '英国', '外国文学', '悬疑', '2012', '文学','日本', '京極夏彥', '京极夏彦', '推理', '京极夏彥', '**台·D獨步文化*', '短篇集', '日本推理','绘本', '弗里达·卡罗', '封面好漂亮，想看', '好书，值得一读', '【可信/不可信】', '*******j*******','绘本', '迷宫', '童书', '视觉发现', '游戏', '后浪', '侦探', '益智','水彩', '绘画', '调色', '教程', '配色', '绘画学习相关', '画画', '美術']"
11091,一一,"['怀旧食堂', '饮食', '美食', '关于吃', '我想读这本书', '我告诉你一本好书', '回味一切', '想读，一定很精彩！','東京鐵塔：老媽和我，有時還有老爸', '日本', '日本文学', '親情', '亲情', '小說', 'Franky', 'Lily']"
11092,fatmonkeyd_,"['林徽因', '小说随笔', '纪实传记', '文学', '民国', '中国文学', '紧凑', '短篇集','徐志摩', '爱情', '爱眉小札', '书信', '散文随笔', '日记书信', '中国文学', '随笔','投资理财', '理财', '资产配置', '财商', '理财规划', '养老', '个人+时间管理', '2014']"
11094,层林渲染,"['社会学', '城镇化', '海外中国研究', '社会', '当代中国', '中国', '中国研究', '好书，值得一读','女性', '女性主义', '人文', '普利策', '社会学', '社会', '生存现状', '纪实','外国文学', '小说', '蕾秋·乔伊斯', '英国文学', '一个人的朝圣', '温情', '勇气', '畅销书','历史', '古拉格', '苏联', '极权', '社会史', '黑暗时代', '政治学', '苦难','黄仁宇', '历史', '资本主义', '经济史', '经济', '政治', '三联书店', '经济学','经济学', '中国经济', '科斯', '经济', '中国', '制度经济学', '当代中国', '中国研究','政治学', '民族主义', '民主', '社会学', '政治', '比较政治', '杰克·斯奈德', '暴力','少见的书，老奶奶作者', '历史', '生活', '平民', '社会', '草根', '中国文学', '好书','人类学', '格尔茨', '社会学', '方法论', 'Geertz', '社会理论', '人類學', 'anthropology']"
11095,保持远距离,"['漫画', 'JoanCornellà', '西班牙', '绘本', '反乌托邦', 'Cult', '黑色幽默', 'special','王小波', '小说', '寻找无双', '中国文学', '中国当代文学', '中国', '文学', '你好，愁容骑士。','村上春树', '日本文学', '日本', '小说', '孤独', '寻找', '上海译文', '村上春樹','nan','阿乙', '长篇小说', '小说', '中国文学', '中国现当代文学', '意识流', '文学', '中国当代文学','余秋雨', '散文', '文化', '历史', '寻觅中华', '中国文学', '文化意蕴·优美文字', '中国','林清玄', '散文', '小说', '林清玄', '散文', '*北京·人民文学出版社*', '***99***']"
11097,小刺猬,"['村上春树', '1Q84', '日本', '小说', '日本文学', '村上春樹', 'book3', '文学','趣味读物', '美国', '随笔', '大英百科', '科普', '美国文学', '社科文化', '搞笑的','悬疑', '蔡骏', '对于我来说，这是一本可以上瘾的书', '侦探悬疑', '推理', '宛如昨日', '小说', '中国文学','科幻', '日本文学', '科幻小说', '日本', '小说', '光濑龙', '幻象文库', '想读，一定很精彩！','村上春树', '小说', '爱情', '日本文学', '日本文學', '日本', '日@村上春树', '另一个世界','马克思主义', '哲学', '伊格尔顿', '社会学', '马克思', '西方马克思主义', '政治哲学', '特里•伊格尔顿','蔡康永', '小温暖', '随笔', '台湾', '爱', '有一天啊，宝宝', '生活', '温暖','毛姆', '随笔', '读书随笔', '英国', '外国文学', '英国文学', '文学评论', '文学','短篇小说', '小说', '胡里奥·科塔萨尔', '拉美文学', '外国文学', '阿根廷文学', '文学', '科塔萨尔','吉本芭娜娜', '日本', '日本文学', '奈良美智', '小说', '绘本', '阿根廷婆婆', '外国文学','圣艾克絮佩里', '法国', '人类的大地', '外国文学', '散文', '圣埃克苏佩里', '文学', '经典','日本', '美食', '日本料理', '料理文化', '饮食', '文化', '神田裕行', '日料','随笔', '思想', '世说新语', '生活', '文学','健康', '医学', '女性', '科普', '女性健康必读', '我想读这本书', '协和张羽', '好书，值得一读']"
11098,kimi,"['银魂', '漫画', '空知英秋', '恶搞', '日本', '爆笑', '日本漫画', '少年漫画','历史', '袁腾飞', '历史是个什么玩意儿', '中国历史', '中国', '历史的另类解读', '史上最牛历史老师', '快餐','美食', '饮食文化', '赵珩', '饮食', '随笔', '散文', '老北京', '三联书店','传记', '张爱玲', '宋淇', '民国', '文学', '钱锺书', '随笔', '中国','董桥', '散文', '随笔', '书趣文丛', '文学', '散文随笔', '中国文学', '香港']"
11099,野生罗宾,"['女性主义', '社会学', '性别理论', '女性', '政治', '性', '文化', '美国','舍伍德·安德森', '美国', '小说', '美国文学', '外国文学', '短篇小说', '小城畸人', '短篇集','托马斯·曼', '德国', '小说', '外国文学', '诺贝尔文学奖', '德国文学', '布登勃洛克一家', '文学','君特·格拉斯', '德国', '小说', '铁皮鼓', '外国文学', '黑色幽默', '德国文学', '文学','西蒙娜・德・波伏娃', '女性研究', '女性', '哲学', '社会学', '法国', '女性主义', '波伏娃','同性恋', '文化研究', '历史', '欧洲', '社会学', '文化', '性学', '法国','奥康纳', '小说', '美国', '美国文学', '弗兰纳里·奥康纳', '短篇小说', '外国文学', ""Flannery_O'Connor"",'库切', '小说', '青春', '南非', '外国文学', '诺贝尔文学奖', 'J.M.Coetzee', '文学']"
11100,Charlotte,"['邓小平', '传记', '历史', '政治', '傅高义', '中国', '现当代史', '传记·年谱·回忆录','福尔摩斯', '传记', 'JeremyBrett', '英国', '推理', 'Sherlock', 'Jeremy', 'Holmes','郑秀文', '香港', '值得', '随笔', '散文', '人生', '传记', 'Sammi','吴念真', '台湾', '小说', '台湾文学', '随笔', '吳念真', '台灣文學', '中国文学']"
11101,啊哈,"['而我只有你', '治愈系', '温暖', '小说', '爱', '一抬头，就是蓝天', '生活', '文学','灵修', '心理学', '還我本來面目', '成长', '心理', '靈療/能量', '靈療', '自我','九把刀', '青春', '小清新', '小说', '柯腾', '小清新啊', '2012', '台湾','心理学', '时间管理', '津巴多', '时间心理学', '心理', '时间', '个人管理', '湛庐文化','成长', '女性', '青春', '真实故事', '随笔', '短篇', '小说', '梦想']"
11102,晏永,"['诗歌', 'T-S-艾略特', '英国文学', '英国', '外国文学', 'T·S·艾略特', 'T.S.艾略特', '艾略特','费尔南多·佩索阿', '诗歌', '葡萄牙', '外国文学', '葡萄牙文学', '文学', '诗', '佩索阿','第二次呼吸', '法国', '法国文学', '电影很感人', '小说', '外国文学', '文学\u3000法国', '传记','马里奥·普佐', '教父', '小说', '美国', '外国文学', '美国文学', '欧美文学', '新经典文库','安房直子', '童话', '日本', '儿童文学', '日本文学', '白鹦鹉的森林', '童话，唯美，平静', '童书','迈克尔•坎宁安', '女性', '美国文学', '小说', '外国文学', '美国', '时时刻刻', '普利策','安房直子', '童话', '日本', '日本文学', '儿童文学', '童书', '安房直子童话', 'love']"
11103,ann,"['电影理论', '电影', '尼克布朗', '尼克·布朗', '电影史评', '美国', '考研用书', '考研','电影', '电影理论', '尹鸿', '当代电影艺术导论', '艺术', '教材', '影视文化传播', '中国','C语言', '编程', 'C', '大学教材', '程序猿', 'Programming', '1212', 'c','英语', '词汇', '词根', '英语学习', '英语词汇的奥秘', '单词', '学习', '语言']"
